l.00,l.01,l.02,l.03,l.04,l.05,l.06,l.07,l.08,l.09,l.10,l.11,l.12,l.13,l.14,l.15,l.16,l.17,l.18,l.19,l.20,l.21,l.22,l.23,l.24,l.25,l.26,l.27,l.28,l.29,l.30,l.31,l.32,l.33,l.34,l.35,l.36,l.37,l.38,l.39,l.40,l.41,l.42,l.43,l.44,l.45,l.46,l.47,l.48,l.49,l.50,l.51,l.52,l.53,l.54,l.55,l.56,l.57,l.58,l.59,l.60,l.61,l.62,l.63,l.64,l.65,l.66,l.67,l.68,l.69,l.70,l.71,l.72,l.73,l.74,l.75,l.76,l.77,l.78,l.79,l.80,l.81,l.82,l.83,l.84,l.85,l.86,l.87,l.88,l.89,l.90,l.91,l.92,l.93,l.94,l.95,l.96,l.97,l.98,l.99
0.135692877,0.091529057,0.072741054,0.061365672,0.053510126,0.047719759,0.043218838,0.039601328,0.036635512,0.034134656,0.031985225,0.030121681,0.028489829,0.027043537,0.025744621,0.024561821,0.023520585,0.022563795,0.021661089,0.020873797,0.020115217,0.019432059,0.018781066,0.01818912,0.017616486,0.017104329,0.016592172,0.016144537,0.015702084,0.015282948,0.014901304,0.014519659,0.014169447,0.013840773,0.0135121,0.013207903,0.012925303,0.012642702,0.012366927,0.012124335,0.011881743,0.01163915,0.011413286,0.011205377,0.010997468,0.010789559,0.010594688,0.010416795,0.010238901,0.010061007,0.009883113,0.009730934,0.009578969,0.009427003,0.009275037,0.009125666,0.008996056,0.008866447,0.008736838,0.008607229,0.00847762,0.008362728,0.00825236,0.008141992,0.008031624,0.007921256,0.007810887,0.007715264,0.007621425,0.007527585,0.007433746,0.007339906,0.007246067,0.00715812,0.007077473,0.006996826,0.006916179,0.006835532,0.006754885,0.006674238,0.00659854,0.006531171,0.006463802,0.006396432,0.006329063,0.006261694,0.006194324,0.006126955,0.006065872,0.006008822,0.005951772,0.005894722,0.005837671,0.005780621,0.005723571,0.00566652,0.005610251,0.005562005,0.005513759,0.005465513
0.082200567,0.046870618,0.029103914,0.019064791,0.012767926,0.008549792,0.00557547,0.003411779,0.001814179,0.000597651,-0.000344906,-0.00107679,-0.001649528,-0.002102758,-0.002466693,-0.002763703,-0.002985255,-0.003165975,-0.003320708,-0.003425419,-0.003519128,-0.00358394,-0.003638035,-0.003672459,-0.003701399,-0.003713171,-0.003724943,-0.003721505,-0.003716846,-0.003707781,-0.00369163,-0.003675479,-0.003654802,-0.003631024,-0.003607247,-0.003580999,-0.003552572,-0.003524145,-0.003495308,-0.003464482,-0.003433657,-0.003402831,-0.00337165,-0.003340087,-0.003308525,-0.003276963,-0.003245599,-0.003214493,-0.003183387,-0.003152282,-0.003121176,-0.003091339,-0.003061513,-0.003031686,-0.00300186,-0.002972244,-0.002944233,-0.002916222,-0.002888211,-0.0028602,-0.002832189,-0.002805808,-0.002779929,-0.002754049,-0.00272817,-0.002702291,-0.002676411,-0.00265257,-0.002628976,-0.002605381,-0.002581787,-0.002558192,-0.002534598,-0.002512232,-0.002491388,-0.002470544,-0.002449701,-0.002428857,-0.002408014,-0.00238717,-0.002367005,-0.002347983,-0.00232896,-0.002309938,-0.002290915,-0.002271893,-0.00225287,-0.002233848,-0.002216138,-0.00219927,-0.002182403,-0.002165535,-0.002148667,-0.0021318,-0.002114932,-0.002098064,-0.002081375,-0.002066523,-0.00205167,-0.002036817
-0.081779511,-0.046796526,-0.029110884,-0.019071433,-0.01277428,-0.008551577,-0.005575702,-0.003411657,-0.001814067,-0.000597667,0.000344919,0.001076884,0.001649635,0.002102851,0.002466764,0.002763751,0.002985284,0.003165988,0.003320708,0.003425411,0.003519114,0.003583922,0.003638015,0.003672437,0.003701377,0.003713149,0.003724921,0.003721484,0.003716826,0.003707761,0.003691612,0.003675462,0.003654786,0.003631009,0.003607233,0.003580986,0.00355256,0.003524134,0.003495298,0.003464473,0.003433647,0.003402822,0.003371642,0.00334008,0.003308518,0.003276956,0.003245593,0.003214488,0.003183382,0.003152277,0.003121171,0.003091335,0.003061509,0.003031683,0.003001857,0.002972241,0.00294423,0.002916219,0.002888208,0.002860197,0.002832186,0.002805806,0.002779927,0.002754047,0.002728168,0.002702289,0.00267641,0.002652569,0.002628974,0.00260538,0.002581785,0.002558191,0.002534596,0.002512005,0.002490656,0.002469307,0.002447959,0.00242661,0.002405261,0.002383912,0.00236345,0.00234448,0.00232551,0.00230654,0.00228757,0.0022686,0.00224963,0.00223066,0.002212998,0.002196175,0.002179352,0.002162529,0.002145705,0.002128882,0.002112059,0.002095236,0.002078591,0.002063776,0.00204896,0.002034145
-0.111786484,-0.08549224,-0.071596786,-0.06229931,-0.055436279,-0.050149229,-0.045901137,-0.042397567,-0.039464458,-0.03694947,-0.034759856,-0.032840828,-0.031144138,-0.029628356,-0.028258112,-0.027003602,-0.025891971,-0.024866674,-0.02389671,-0.023046135,-0.022225578,-0.021483873,-0.020776118,-0.020130687,-0.019505814,-0.018945316,-0.018384819,-0.017893517,-0.017407772,-0.016947197,-0.01652709,-0.016106983,-0.015720995,-0.015358389,-0.014995782,-0.014659873,-0.014347519,-0.014035165,-0.013730287,-0.013461749,-0.01319321,-0.012924672,-0.012674516,-0.012444091,-0.012213666,-0.011983242,-0.011767185,-0.011569836,-0.011372488,-0.01117514,-0.010977792,-0.010808847,-0.010640137,-0.010471428,-0.010302718,-0.010136879,-0.009992909,-0.00984894,-0.00970497,-0.009561,-0.00941703,-0.009289371,-0.009166724,-0.009044078,-0.008921432,-0.008798785,-0.008676139,-0.008569852,-0.008465545,-0.008361237,-0.00825693,-0.008152622,-0.008048315,-0.007951715,-0.007864666,-0.007777616,-0.007690567,-0.007603517,-0.007516468,-0.007429419,-0.007346759,-0.007271487,-0.007196215,-0.007120943,-0.00704567,-0.006970398,-0.006895126,-0.006819854,-0.006751621,-0.006687903,-0.006624185,-0.006560467,-0.006496749,-0.006433031,-0.006369314,-0.006305596,-0.006242752,-0.00618889,-0.006135027,-0.006081164
0.111353393,0.08553772,0.071610913,0.062288666,0.05542945,0.050145116,0.045898797,0.042396167,0.039463537,0.036948804,0.034759361,0.032840455,0.031143844,0.029628116,0.028257909,0.027003429,0.025891818,0.024866538,0.02389659,0.023046026,0.022225481,0.021483786,0.02077604,0.020130616,0.01950575,0.018945258,0.018384766,0.017893469,0.017407728,0.016947157,0.016527053,0.01610695,0.015720965,0.015358361,0.014995757,0.01465985,0.014347498,0.014035145,0.013730269,0.013461732,0.013193195,0.012924657,0.012674502,0.012444079,0.012213655,0.011983231,0.011767175,0.011569827,0.011372479,0.011175132,0.010977784,0.01080884,0.010640131,0.010471421,0.010302712,0.010136874,0.009992904,0.009848935,0.009704965,0.009560995,0.009417026,0.009289367,0.009166721,0.009044075,0.008921428,0.008798782,0.008676136,0.00856985,0.008465542,0.008361235,0.008256927,0.00815262,0.008048313,0.007950837,0.007861825,0.007772813,0.007683801,0.00759479,0.007505778,0.007416766,0.007332978,0.007257979,0.00718298,0.007107981,0.007032982,0.006957983,0.006882984,0.006807985,0.006739988,0.006676483,0.006612978,0.006549473,0.006485967,0.006422462,0.006358957,0.006295452,0.006232817,0.006179119,0.006125422,0.006071724
0.015128609,0.011720031,0.008195863,0.005594614,0.003728994,0.002373878,0.001369912,0.00061472,4.40769E-05,-0.000396595,-0.000741461,-0.001010968,-0.001221961,-0.001388339,-0.00152101,-0.001628226,-0.001706493,-0.001768989,-0.001821448,-0.001854519,-0.001883327,-0.001900939,-0.001914419,-0.001920314,-0.001924118,-0.001921376,-0.001918633,-0.001910208,-0.001901327,-0.001890855,-0.001877828,-0.001864801,-0.001850242,-0.001834634,-0.001819025,-0.001802684,-0.001785698,-0.001768711,-0.001751644,-0.001734183,-0.001716722,-0.001699261,-0.00168189,-0.001664615,-0.00164734,-0.001630065,-0.001613073,-0.001596447,-0.001579822,-0.001563196,-0.001546571,-0.001530896,-0.001515228,-0.001499561,-0.001483894,-0.00146836,-0.001453839,-0.001439319,-0.001424798,-0.001410277,-0.001395757,-0.001382188,-0.001368911,-0.001355634,-0.001342357,-0.00132908,-0.001315803,-0.001303662,-0.001291659,-0.001279655,-0.001267651,-0.001255648,-0.001243644,-0.001232406,-0.001222115,-0.001211825,-0.001201534,-0.001191244,-0.001180953,-0.001170663,-0.001160632,-0.001151039,-0.001141447,-0.001131854,-0.001122261,-0.001112668,-0.001103075,-0.001093482,-0.00108458,-0.001076119,-0.001067659,-0.001059199,-0.001050739,-0.001042279,-0.001033819,-0.001025358,-0.001016991,-0.001009576,-0.001002161,-0.000994746
-0.01509936,-0.011719901,-0.008191816,-0.005596417,-0.003730063,-0.002375125,-0.001370917,-0.000615463,-4.46241E-05,0.00039615,0.000741064,0.001010625,0.001221669,0.001388092,0.001520801,0.00162805,0.001706343,0.001768861,0.001821339,0.001854425,0.001883247,0.001900869,0.001914358,0.00192026,0.001924072,0.001921335,0.001918598,0.001910176,0.001901298,0.00189083,0.001877805,0.001864781,0.001850224,0.001834617,0.00181901,0.001802671,0.001785686,0.0017687,0.001751634,0.001734174,0.001716714,0.001699254,0.001681883,0.001664609,0.001647334,0.00163006,0.001613067,0.001596442,0.001579817,0.001563192,0.001546567,0.001530892,0.001515225,0.001499558,0.001483891,0.001468357,0.001453837,0.001439316,0.001424796,0.001410275,0.001395755,0.001382186,0.001368909,0.001355632,0.001342356,0.001329079,0.001315802,0.001303661,0.001291657,0.001279654,0.00126765,0.001255647,0.001243643,0.001232292,0.00122175,0.001211208,0.001200665,0.001190123,0.001179581,0.001169039,0.00115886,0.001149295,0.001139729,0.001130163,0.001120597,0.001111032,0.001101466,0.0010919,0.001083022,0.001074584,0.001066147,0.001057709,0.001049272,0.001040835,0.001032397,0.00102396,0.001015615,0.001008219,0.001000823,0.000993427
-0.047140244,-0.041924411,-0.033793636,-0.028257468,-0.024322663,-0.021369446,-0.019060236,-0.017202358,-0.015683292,-0.014407724,-0.013319124,-0.012383729,-0.011571741,-0.010858578,-0.010223791,-0.009650642,-0.009152332,-0.008698368,-0.008272791,-0.007907294,-0.007556585,-0.007244716,-0.006949204,-0.006683716,-0.006427906,-0.006202406,-0.005976905,-0.005783221,-0.005592091,-0.005412258,-0.005250588,-0.005088918,-0.004942189,-0.004805698,-0.004669207,-0.00454412,-0.004429093,-0.004314065,-0.004202152,-0.004105375,-0.004008599,-0.003911822,-0.003822512,-0.003741217,-0.003659921,-0.003578626,-0.003503021,-0.003434829,-0.003366636,-0.003298443,-0.00323025,-0.003173032,-0.003115905,-0.003058777,-0.00300165,-0.002945606,-0.002897806,-0.002850007,-0.002802207,-0.002754408,-0.002706608,-0.002664812,-0.00262486,-0.002584909,-0.002544957,-0.002505006,-0.002465054,-0.002430984,-0.002397624,-0.002364265,-0.002330905,-0.002297546,-0.002264186,-0.002233771,-0.002207005,-0.002180238,-0.002153472,-0.002126705,-0.002099938,-0.002073172,-0.002047676,-0.00202432,-0.002000963,-0.001977606,-0.00195425,-0.001930893,-0.001907536,-0.001884179,-0.001863204,-0.001843757,-0.001824309,-0.001804861,-0.001785414,-0.001765966,-0.001746519,-0.001727071,-0.001707913,-0.001691729,-0.001675546,-0.001659362
0.04751922,0.041849535,0.033772592,0.02826011,0.024324285,0.021369502,0.019059565,0.017201558,0.01568259,0.014407254,0.013318727,0.012383303,0.011571335,0.010858214,0.010223474,0.009650373,0.009152104,0.008698177,0.008272632,0.00790716,0.007556473,0.007244622,0.006949125,0.006683649,0.006427851,0.006202358,0.005976865,0.005783186,0.005592062,0.005412233,0.005250566,0.0050889,0.004942173,0.004805684,0.004669195,0.004544109,0.004429083,0.004314057,0.004202145,0.004105369,0.004008593,0.003911817,0.003822507,0.003741212,0.003659917,0.003578622,0.003503018,0.003434826,0.003366633,0.00329844,0.003230247,0.00317303,0.003115903,0.003058776,0.003001649,0.002945604,0.002897805,0.002850006,0.002802206,0.002754407,0.002706607,0.002664811,0.00262486,0.002584908,0.002544957,0.002505005,0.002465054,0.002430983,0.002397624,0.002364264,0.002330905,0.002297545,0.002264186,0.002233498,0.002206119,0.002178741,0.002151362,0.002123984,0.002096605,0.002069227,0.002043382,0.002020119,0.001996855,0.001973592,0.001950328,0.001927064,0.001903801,0.001880537,0.001859642,0.001840265,0.001820888,0.001801511,0.001782135,0.001762758,0.001743381,0.001724005,0.001704916,0.001688786,0.001672657,0.001656527
-0.133144881,-0.082614687,-0.059858593,-0.047097228,-0.038925512,-0.033270576,-0.029097812,-0.025890161,-0.023362581,-0.021297719,-0.019576335,-0.018127602,-0.016889676,-0.015816078,-0.014870021,-0.014022713,-0.013292854,-0.012631166,-0.012013068,-0.011485659,-0.010980219,-0.010532487,-0.01010873,-0.009728986,-0.009363273,-0.009041497,-0.008719721,-0.008443659,-0.008171268,-0.007914996,-0.007684641,-0.007454287,-0.007245146,-0.007050542,-0.006855938,-0.006677472,-0.006513243,-0.006349013,-0.006189183,-0.006050735,-0.005912286,-0.005773838,-0.005645931,-0.005529341,-0.00541275,-0.005296159,-0.005187608,-0.005089527,-0.004991446,-0.004893365,-0.004795284,-0.004712731,-0.004630306,-0.004547881,-0.004465456,-0.004384566,-0.004315367,-0.004246168,-0.004176969,-0.00410777,-0.004038571,-0.003977908,-0.003919869,-0.003861829,-0.00380379,-0.00374575,-0.003687711,-0.003638061,-0.003589425,-0.00354079,-0.003492155,-0.003443519,-0.003394884,-0.003350773,-0.003312267,-0.003273762,-0.003235256,-0.00319675,-0.003158245,-0.003119739,-0.00308278,-0.003048424,-0.003014067,-0.002979711,-0.002945355,-0.002910998,-0.002876642,-0.002842285,-0.002811371,-0.002782663,-0.002753956,-0.002725248,-0.002696541,-0.002667833,-0.002639126,-0.002610418,-0.002582131,-0.002558161,-0.00253419,-0.00251022
0.132341415,0.082575038,0.059881929,0.047100338,0.038932065,0.033270963,0.029096233,0.025888366,0.023361103,0.021297613,0.01957669,0.01812748,0.01688934,0.015815663,0.014869596,0.014022313,0.013292498,0.012630855,0.012012802,0.011485431,0.010980027,0.010532325,0.010108594,0.009728872,0.009363178,0.009041417,0.008719655,0.008443603,0.008171221,0.007914957,0.007684608,0.007454259,0.007245123,0.007050522,0.006855922,0.006677458,0.006513231,0.006349004,0.006189175,0.006050728,0.005912281,0.005773833,0.005645928,0.005529337,0.005412747,0.005296157,0.005187607,0.005089526,0.004991445,0.004893365,0.004795284,0.004712731,0.004630306,0.004547881,0.004465456,0.004384566,0.004315367,0.004246168,0.004176969,0.004107771,0.004038572,0.003977909,0.003919869,0.00386183,0.00380379,0.003745751,0.003687711,0.003638061,0.003589426,0.003540791,0.003492155,0.00344352,0.003394885,0.003350371,0.003310964,0.003271557,0.00323215,0.003192743,0.003153335,0.003113928,0.003076454,0.003042233,0.003008011,0.00297379,0.002939568,0.002905346,0.002871125,0.002836903,0.002806104,0.002777499,0.002748895,0.002720291,0.002691686,0.002663082,0.002634477,0.002605873,0.002577687,0.002553795,0.002529903,0.002506011
-0.028939475,-0.037208772,-0.037289848,-0.03627867,-0.034936939,-0.033576641,-0.032249584,-0.030985315,-0.0297968,-0.028678123,-0.02763043,-0.026652713,-0.025737595,-0.024879442,-0.024071386,-0.023305765,-0.022597205,-0.021926326,-0.021279724,-0.020689677,-0.020114964,-0.019580532,-0.01906469,-0.018582976,-0.01811326,-0.017681115,-0.017248971,-0.01685964,-0.016473747,-0.016104281,-0.015761226,-0.015418172,-0.015098495,-0.014794838,-0.014491181,-0.014206643,-0.013938975,-0.013671306,-0.01340921,-0.013174204,-0.012939199,-0.012704193,-0.012483397,-0.012277854,-0.012072311,-0.011866768,-0.011672702,-0.011493581,-0.011314459,-0.011135338,-0.010956217,-0.010800465,-0.010644907,-0.010489348,-0.01033379,-0.010180658,-0.010046004,-0.009911351,-0.009776697,-0.009642043,-0.009507389,-0.009386852,-0.009270653,-0.009154453,-0.009038254,-0.008922055,-0.008805856,-0.008704122,-0.008604139,-0.008504156,-0.008404173,-0.00830419,-0.008204207,-0.008111508,-0.008027834,-0.007944159,-0.007860485,-0.00777681,-0.007693136,-0.007609462,-0.007529522,-0.007455867,-0.007382212,-0.007308557,-0.007234902,-0.007161248,-0.007087593,-0.007013938,-0.006946841,-0.006883951,-0.006821061,-0.006758171,-0.006695281,-0.006632391,-0.006569501,-0.006506611,-0.006444547,-0.006390969,-0.006337392,-0.006283815
0.02924466,0.037246377,0.037332336,0.036272774,0.034939379,0.033575211,0.032247586,0.030983632,0.02979555,0.0286786,0.027631621,0.026653339,0.025737895,0.024879555,0.024071391,0.02330571,0.022597128,0.021926238,0.021279634,0.020689593,0.020114887,0.019580463,0.01906463,0.018582923,0.018113215,0.017681076,0.017248938,0.016859612,0.016473723,0.016104261,0.015761209,0.015418158,0.015098484,0.014794828,0.014491173,0.014206637,0.01393897,0.013671302,0.013409207,0.013174202,0.012939197,0.012704192,0.012483397,0.012277854,0.012072312,0.011866769,0.011672703,0.011493582,0.011314461,0.011135339,0.010956218,0.010800466,0.010644908,0.01048935,0.010333792,0.01018066,0.010046006,0.009911352,0.009776698,0.009642045,0.009507391,0.009386854,0.009270654,0.009154455,0.009038256,0.008922056,0.008805857,0.008704124,0.008604141,0.008504158,0.008404174,0.008304191,0.008204208,0.008110632,0.008024994,0.007939355,0.007853717,0.007768078,0.00768244,0.007596802,0.007515728,0.007442336,0.007368944,0.007295552,0.00722216,0.007148768,0.007075376,0.007001984,0.006935116,0.006872433,0.00680975,0.006747067,0.006684384,0.006621701,0.006559018,0.006496335,0.006434474,0.006381059,0.006327644,0.006274229
0.012392936,0.001856034,-0.003334864,-0.006564987,-0.00864719,-0.010056083,-0.01101197,-0.011655209,-0.012070994,-0.012327926,-0.012472137,-0.012530867,-0.012524337,-0.012470225,-0.012381973,-0.012269178,-0.012130986,-0.011980967,-0.011823515,-0.011654804,-0.011484589,-0.01131042,-0.011136081,-0.010961431,-0.010787615,-0.010616415,-0.010445215,-0.010279983,-0.010115231,-0.009953787,-0.009797663,-0.009641539,-0.009491413,-0.009345398,-0.009199382,-0.009059213,-0.008924202,-0.00878919,-0.008656127,-0.008532536,-0.008408946,-0.008285355,-0.00816729,-0.008055157,-0.007943024,-0.007830891,-0.007723624,-0.007622693,-0.007521762,-0.007420832,-0.007319901,-0.007229614,-0.007139415,-0.007049216,-0.006959017,-0.006869991,-0.006789903,-0.006709815,-0.006629727,-0.006549639,-0.006469551,-0.006396648,-0.006325954,-0.006255259,-0.006184564,-0.00611387,-0.006043175,-0.005980174,-0.005918103,-0.005856032,-0.005793961,-0.005731891,-0.00566982,-0.005611684,-0.005558422,-0.005505161,-0.005451899,-0.005398638,-0.005345376,-0.005292115,-0.005241099,-0.005193861,-0.005146624,-0.005099387,-0.005052149,-0.005004912,-0.004957675,-0.004910437,-0.004867039,-0.004826103,-0.004785167,-0.004744232,-0.004703296,-0.00466236,-0.004621424,-0.004580488,-0.004540049,-0.004504707,-0.004469366,-0.004434024
-0.012250583,-0.001804667,0.003365676,0.006558953,0.008647657,0.010055101,0.011010989,0.011654457,0.012070443,0.012328576,0.012473348,0.012531672,0.012524873,0.01247058,0.012382204,0.012269323,0.012131081,0.011981027,0.011823548,0.011654824,0.011484598,0.011310423,0.01113608,0.010961428,0.010787612,0.010616412,0.010445211,0.01027998,0.010115228,0.009953785,0.009797662,0.009641538,0.009491413,0.009345398,0.009199383,0.009059214,0.008924203,0.008789192,0.008656129,0.008532539,0.008408948,0.008285357,0.008167293,0.00805516,0.007943027,0.007830893,0.007723626,0.007622696,0.007521765,0.007420834,0.007319904,0.007229616,0.007139417,0.007049219,0.00695902,0.006869994,0.006789906,0.006709818,0.006629729,0.006549641,0.006469553,0.00639665,0.006325956,0.006255261,0.006184566,0.006113872,0.006043177,0.005980175,0.005918105,0.005856034,0.005793963,0.005731892,0.005669821,0.005611119,0.00555659,0.005502062,0.005447533,0.005393005,0.005338476,0.005283947,0.005232195,0.005185113,0.005138031,0.005090949,0.005043867,0.004996785,0.004949703,0.004902621,0.004859359,0.004818549,0.004777738,0.004736928,0.004696118,0.004655307,0.004614497,0.004573686,0.00453337,0.004498129,0.004462888,0.004427647
0.026685069,0.00522737,-0.002082286,-0.005988805,-0.008332681,-0.009830698,-0.010805565,-0.011436761,-0.011827663,-0.012056129,-0.012171717,-0.01220348,-0.01217288,-0.012097738,-0.011991271,-0.011862679,-0.011711899,-0.011551307,-0.011384574,-0.011209383,-0.011033372,-0.01085521,-0.010677613,-0.010501051,-0.010325733,-0.010154308,-0.009982882,-0.009818646,-0.009654987,-0.009495015,-0.009340972,-0.009186928,-0.009039299,-0.008896065,-0.008752831,-0.008615686,-0.008483913,-0.00835214,-0.00822236,-0.008102266,-0.007982173,-0.007862079,-0.007747559,-0.007639023,-0.007530486,-0.007421949,-0.007318269,-0.007220912,-0.007123555,-0.007026198,-0.006928841,-0.006842015,-0.006755277,-0.006668538,-0.0065818,-0.006496214,-0.006419409,-0.006342604,-0.006265798,-0.006188993,-0.006112188,-0.0060424,-0.00597477,-0.005907139,-0.005839508,-0.005771877,-0.005704246,-0.005644091,-0.00558484,-0.005525589,-0.005466339,-0.005407088,-0.005347837,-0.005292166,-0.005240929,-0.005189692,-0.005138455,-0.005087218,-0.005035981,-0.004984744,-0.004935881,-0.004891013,-0.004846145,-0.004801277,-0.004756409,-0.00471154,-0.004666672,-0.004621804,-0.004580619,-0.004541797,-0.004502974,-0.004464151,-0.004425329,-0.004386506,-0.004347684,-0.004308861,-0.004270513,-0.004237043,-0.004203572,-0.004170101
-0.026123371,-0.005167716,0.002117866,0.005988038,0.008336959,0.009831602,0.010805521,0.011436506,0.0118274,0.012056866,0.012172945,0.012204341,0.012173488,0.012098171,0.01199158,0.011862898,0.011712061,0.011551426,0.01138466,0.011209449,0.011033422,0.010855249,0.010677643,0.010501075,0.010325752,0.010154324,0.009982896,0.009818658,0.009654997,0.009495024,0.00934098,0.009186936,0.009039306,0.008896072,0.008752837,0.008615692,0.008483919,0.008352146,0.008222365,0.008102271,0.007982177,0.007862084,0.007747564,0.007639027,0.00753049,0.007421953,0.007318273,0.007220916,0.007123559,0.007026202,0.006928845,0.006842019,0.00675528,0.006668541,0.006581803,0.006496217,0.006419411,0.006342606,0.006265801,0.006188996,0.00611219,0.006042403,0.005974772,0.005907141,0.00583951,0.005771879,0.005704248,0.005644092,0.005584842,0.005525591,0.00546634,0.005407089,0.005347839,0.005291632,0.005239196,0.005186761,0.005134325,0.00508189,0.005029454,0.004977018,0.004927459,0.004882739,0.004838019,0.004793299,0.004748579,0.004703859,0.004659139,0.004614419,0.004573364,0.004534661,0.004495958,0.004457254,0.004418551,0.004379848,0.004341145,0.004302441,0.004264211,0.004230836,0.00419746,0.004164085
